Title,Release time,Age rating,Runtime,Language,IMDb Rating,IMDb Votes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Win,Nomination,Age rating quantification
Wicked Little Letters,2024-04-05,R,100.0,English,7.0,28989.0,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
The Last of the Sea Women,2024-10-11,PG,87.0,"English, Korean",8.2,23.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Música,2024-04-04,PG-13,91.0,"English, Portuguese",6.4,4479.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0,5.0,3
The Garfield Movie,2024-05-24,PG,101.0,English,5.7,19074.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Mufasa: The Lion King,2024-12-20,PG,120.0,English,6.1,12430.665799739922,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Longing,2024-07-18,R,111.0,English,4.6,431.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Venom: The Last Dance,2024-10-25,PG-13,109.0,English,6.1,12430.665799739922,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,3
Lohusa,2024-01-19,G,118.0,Turkish,5.4,2408.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
I Am: Celine Dion,2024-06-25,PG,103.0,"English, French",7.8,6888.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2
EPCOT Becoming: Inside the Transformation,2024-07-19,G,44.0,English,6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
The Resellers,2024-06-01,PG-13,103.0,English,6.1,11.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Love on The Danube Royal Getaway,2024-09-19,G,84.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Llego Hoy,2024-01-01,PG-13,73.0,Spanish,6.1,12430.665799739922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,3
Treasures of Terror Vol 2,2024-10-01,R,86.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
A Bear Named Wojtek,2024-05-08,G,28.0,"English, Polish",6.1,71.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,14.0,1
Dan Naturman: A Little Bit Bananas,2024-02-20,NC-17,43.0,English,6.1,12430.665799739922,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5
When Money Breaks: FTX,2024-03-14,G,54.0,English,9.6,7.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Konjam Pesinaal Yenna,2024-05-24,G,112.0,Tamil,7.8,50.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
The Hunt for Lady Olive & the German Submarine,2024-02-22,PG,59.0,English,6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Twisted Hearts,2024-10-11,PG-13,90.0,English,6.1,12430.665799739922,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
In Bloom,2024-03-01,R,50.0,English,6.1,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
The Deserving,2024-10-01,NC-17,76.0,English,8.8,52.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,11.0,4.0,5
Better,2024-04-16,PG-13,92.0,"French, Arabic, Spanish, English",6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
A Hustler's Son 2,2024-01-01,NC-17,87.0,English,6.1,12430.665799739922,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5
The Black Sea,2024-03-09,R,93.0,"English, Bulgarian",6.1,23.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.0,4
Christmas at Xander Point,2024-11-22,G,88.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Hope of Escape,2024-03-01,PG-13,91.0,English,6.1,19.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
For the love of cash 2,2024-05-07,NC-17,64.0,English,6.1,12430.665799739922,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5
The Magician's Raincoat,2024-09-03,G,90.0,English,6.1,7.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Empire Queen: The Golden Age of Magic,2024-01-25,PG-13,148.0,English,3.0,176.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1.0,3
Heart of the Hunter,2024-03-29,R,108.0,English,4.7,1911.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Prom Dates,2024-05-03,R,86.0,English,5.1,1428.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
An American Bombing: The Road to April 19th,2024-04-16,R,107.0,English,6.8,791.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Daughters,2024-08-14,PG-13,108.0,English,7.7,853.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,2.0,3
Bitconned,2024-01-01,R,94.0,English,6.5,3691.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Badland Hunters,2024-01-26,R,107.0,Korean,5.9,11046.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Asleep in My Palm,2024-03-19,R,88.0,English,6.2,126.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,4
Sound of Hope: The Story of Possum Trot,2024-07-04,PG-13,130.0,English,7.1,1546.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Lumina,2024-07-12,R,120.0,English,4.4,21.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.0,0.0,4
Sunrise,2024-01-19,R,84.0,"English, Cantonese",3.8,856.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
"Food, Inc. 2",2024-08-16,PG,94.0,English,6.7,334.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Disciples in the Moonlight,2024-07-17,PG-13,126.0,English,3.5,460.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,3
No Time to Spy: A Loud House Movie,2024-06-21,G,81.0,English,6.4,364.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
The Bad Orphan,2024-01-01,PG,90.0,English,5.1,184.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
The Beast Within,2024-07-26,R,97.0,English,4.1,2426.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Faith of Angels,2024-09-13,PG,98.0,English,8.3,66.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
A Christmas of Wonders,2024-10-12,PG,86.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2
Depravity,2024-10-15,R,112.0,English,4.1,390.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,4
The Most Wonderful Time of the Year,2024-10-11,PG,3.0,English,6.1,120.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2
Stormy,2024-03-18,R,109.0,English,6.4,1004.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Freaknik: The Wildest Party Never Told,2024-03-21,R,82.0,English,5.9,395.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Planetquake,2024-01-26,PG-13,85.0,English,3.1,205.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,3
The Underdoggs,2024-01-26,R,96.0,English,5.6,4278.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,4
Art Thief,2024-06-18,PG-13,94.0,English,6.8,57.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Vampiras: The Brides,2024-05-07,PG-13,90.0,Spanish,6.1,78.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0.0,3
The Legend of Catclaws Mountain,2024-05-28,PG,104.0,English,3.6,155.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Lights Out,2024-02-16,R,90.0,English,4.9,1535.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
A Song for Juliette,2024-01-01,G,101.0,"English, French",6.1,12430.665799739922,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,3.0,1
The Killer Inside: The Ruth Finley Story,2024-06-29,PG-13,86.0,English,6.1,211.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,3
Nahir,2024-05-22,NC-17,108.0,Spanish,4.7,990.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5
Rendel: Cycle of Revenge,2024-06-28,R,99.0,English,3.7,200.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Leap of Faith,2024-10-04,PG,86.0,English,6.1,26.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
The Prank,2024-05-09,R,95.0,English,5.7,115.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
The Hunted,2024-01-18,R,94.0,"English, Arabic",5.1,286.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Blame the Game,2024-07-12,R,92.0,German,5.4,3689.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Rez Ball,2024-09-27,PG-13,113.0,English,6.3,1655.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,3
A Southern Haunting,2024-05-15,PG-13,94.0,English,3.6,394.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,3
Jacqueline Novak: Get on Your Knees,2024-01-23,R,94.0,English,6.7,783.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Fern Brady: Autistic Bikini Queen,2024-04-22,R,57.0,English,6.5,563.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Young Royals Forever,2024-03-18,R,53.0,Swedish,7.6,371.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Faye,2024-07-13,PG-13,91.0,English,7.1,1170.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
